8CA.01 1016.167,1831.238;1017.523,1825.393;1013.724,1824.512;1012.368,1830.357
8CA.03 1017.545,1825.3;1018.901,1819.455;1015.102,1818.574;1013.746,1824.419
8CA.05 1019.394,1817.332;1020.75,1811.487;1016.951,1810.606;1015.595,1816.451
8CA.07 1020.772,1811.394;1022.128,1805.549;1018.329,1804.668;1016.973,1810.512
8CA.09 1022.933,1802.08;1024.289,1796.235;1020.49,1795.354;1019.134,1801.199
8CA.11 1024.311,1796.141;1025.667,1790.297;1021.868,1789.415;1020.512,1795.26
8CA.13 1026.206,1787.976;1027.562,1782.131;1023.763,1781.25;1022.407,1787.094
8CA.15 1027.584,1782.037;1028.94,1776.193;1025.141,1775.311;1023.785,1781.156
8CA.17 1029.704,1772.902;1031.06,1767.057;1027.261,1766.176;1025.905,1772.02
8CA.19 1031.082,1766.963;1032.438,1761.118;1028.639,1760.237;1027.283,1766.082
8CA.21 1033.359,1757.153;1034.715,1751.308;1030.915,1750.427;1029.56,1756.271
8CA.23 1034.737,1751.214;1036.093,1745.37;1032.293,1744.488;1030.938,1750.333
8CA.25 1036.216,1744.842;1037.571,1738.997;1033.772,1738.116;1032.417,1743.96
8CA.27 1037.594,1738.903;1038.949,1733.059;1035.15,1732.177;1033.795,1738.022
8CA.29 1040.551,1726.157;1041.907,1720.313;1038.108,1719.431;1036.752,1725.276
8CA.31 1041.929,1720.219;1043.285,1714.374;1039.486,1713.493;1038.13,1719.338
8CA.33 1043.492,1713.484;1044.848,1707.639;1041.049,1706.758;1039.693,1712.603
8CA.35 1044.87,1707.546;1046.226,1701.701;1042.427,1700.82;1041.071,1706.664
8CA.37 1047.845,1694.727;1049.201,1688.882;1045.401,1688.001;1044.046,1693.846
8CA.39 1049.223,1688.789;1050.579,1682.944;1046.779,1682.063;1045.424,1687.908
8CA.41 1050.792,1682.027;1052.148,1676.182;1048.349,1675.301;1046.993,1681.146
8CA.43 1052.17,1676.089;1053.526,1670.244;1049.727,1669.363;1048.371,1675.207
8CA.45 1055.149,1663.252;1056.505,1657.407;1052.705,1656.526;1051.35,1662.371
8CA.47 1056.527,1657.314;1057.883,1651.469;1054.083,1650.588;1052.728,1656.432
8CA.49 1057.938,1651.231;1059.294,1645.386;1055.495,1644.505;1054.139,1650.35
8CA.51 1061.002,1638.031;1062.357,1632.186;1058.558,1631.305;1057.202,1637.15
8CA.53 1062.38,1632.093;1063.735,1626.248;1059.936,1625.367;1058.58,1631.212
8CA.55 1065.267,1619.649;1066.623,1613.804;1062.824,1612.923;1061.468,1618.768
8CA.57 1066.645,1613.711;1068.001,1607.866;1064.202,1606.985;1062.846,1612.83
8CA.59 1068.192,1607.047;1069.547,1601.202;1065.748,1600.321;1064.392,1606.166
8CA.61 1069.569,1601.109;1070.925,1595.264;1067.126,1594.383;1065.77,1600.228
